[-1000, -1000, 0.0],0,0.0
[-1000, -1000, 0.0],1,0.0
[-1000, -1000, 0.0],2,0.0
[-1000, -1000, 0.0],3,0.0
[-1000, -1.19, 0.0],0,0.0
[-1000, -1.19, 0.0],1,0.0
[-1000, -1.19, 0.0],2,0.0
[-1000, -1.19, 0.0],3,0.0
[-1000, -0.72, 0.0],0,0.0
[-1000, -0.72, 0.0],1,0.0
[-1000, -0.72, 0.0],2,0.0
[-1000, -0.72, 0.0],3,0.0
[-1000, -0.25, 0.0],0,0.0
[-1000, -0.25, 0.0],1,0.0
[-1000, -0.25, 0.0],2,0.0
[-1000, -0.25, 0.0],3,0.0
[-1000, 0.21999999999999997, 0.0],0,0.0
[-1000, 0.21999999999999997, 0.0],1,0.0
[-1000, 0.21999999999999997, 0.0],2,0.0
[-1000, 0.21999999999999997, 0.0],3,0.0
[-1000, 0.69, 0.0],0,0.0
[-1000, 0.69, 0.0],1,0.0
[-1000, 0.69, 0.0],2,0.0
[-1000, 0.69, 0.0],3,0.0
[-1000, 1.1599999999999997, 0.0],0,0.0
[-1000, 1.1599999999999997, 0.0],1,0.0
[-1000, 1.1599999999999997, 0.0],2,0.0
[-1000, 1.1599999999999997, 0.0],3,0.0
[0.0, -1000, 0.0],0,0.0
[0.0, -1000, 0.0],1,0.0
[0.0, -1000, 0.0],2,0.0
[0.0, -1000, 0.0],3,0.0
[0.0, -1.19, 0.0],0,0.0
[0.0, -1.19, 0.0],1,0.0
[0.0, -1.19, 0.0],2,0.0
[0.0, -1.19, 0.0],3,0.0
[0.0, -0.72, 0.0],0,16.0
[0.0, -0.72, 0.0],1,18.0
[0.0, -0.72, 0.0],2,21.0
[0.0, -0.72, 0.0],3,198.0
[0.0, -0.25, 0.0],0,5.0
[0.0, -0.25, 0.0],1,3.0
[0.0, -0.25, 0.0],2,19.0
[0.0, -0.25, 0.0],3,3.0
[0.0, 0.21999999999999997, 0.0],0,8.0
[0.0, 0.21999999999999997, 0.0],1,9.0
[0.0, 0.21999999999999997, 0.0],2,9.0
[0.0, 0.21999999999999997, 0.0],3,27.0
[0.0, 0.69, 0.0],0,29.0
[0.0, 0.69, 0.0],1,34.0
[0.0, 0.69, 0.0],2,54.0
[0.0, 0.69, 0.0],3,176.0
[0.0, 1.1599999999999997, 0.0],0,25.0
[0.0, 1.1599999999999997, 0.0],1,27.0
[0.0, 1.1599999999999997, 0.0],2,28.0
[0.0, 1.1599999999999997, 0.0],3,107.0
[0.7, -1000, 0.0],0,0.0
[0.7, -1000, 0.0],1,0.0
[0.7, -1000, 0.0],2,0.0
[0.7, -1000, 0.0],3,0.0
[0.7, -1.19, 0.0],0,0.0
[0.7, -1.19, 0.0],1,0.0
[0.7, -1.19, 0.0],2,0.0
[0.7, -1.19, 0.0],3,0.0
[0.7, -0.72, 0.0],0,414.0
[0.7, -0.72, 0.0],1,424.0
[0.7, -0.72, 0.0],2,9620.0
[0.7, -0.72, 0.0],3,409.0
[0.7, -0.25, 0.0],0,0.0
[0.7, -0.25, 0.0],1,0.0
[0.7, -0.25, 0.0],2,0.0
[0.7, -0.25, 0.0],3,0.0
[0.7, 0.21999999999999997, 0.0],0,0.0
[0.7, 0.21999999999999997, 0.0],1,0.0
[0.7, 0.21999999999999997, 0.0],2,0.0
[0.7, 0.21999999999999997, 0.0],3,0.0
[0.7, 0.69, 0.0],0,376.0
[0.7, 0.69, 0.0],1,4699.0
[0.7, 0.69, 0.0],2,349.0
[0.7, 0.69, 0.0],3,339.0
[0.7, 1.1599999999999997, 0.0],0,192.0
[0.7, 1.1599999999999997, 0.0],1,1717.0
[0.7, 1.1599999999999997, 0.0],2,199.0
[0.7, 1.1599999999999997, 0.0],3,232.0
[1.4, -1000, 0.0],0,0.0
[1.4, -1000, 0.0],1,0.0
[1.4, -1000, 0.0],2,0.0
[1.4, -1000, 0.0],3,0.0
[1.4, -1.19, 0.0],0,0.0
[1.4, -1.19, 0.0],1,0.0
[1.4, -1.19, 0.0],2,0.0
[1.4, -1.19, 0.0],3,0.0
[1.4, -0.72, 0.0],0,10669.0
[1.4, -0.72, 0.0],1,675.0
[1.4, -0.72, 0.0],2,1140.0
[1.4, -0.72, 0.0],3,684.0
[1.4, -0.25, 0.0],0,9645.0
[1.4, -0.25, 0.0],1,998.0
[1.4, -0.25, 0.0],2,1058.0
[1.4, -0.25, 0.0],3,970.0
[1.4, 0.21999999999999997, 0.0],0,17231.0
[1.4, 0.21999999999999997, 0.0],1,1325.0
[1.4, 0.21999999999999997, 0.0],2,1323.0
[1.4, 0.21999999999999997, 0.0],3,1288.0
[1.4, 0.69, 0.0],0,3870.0
[1.4, 0.69, 0.0],1,3911.0
[1.4, 0.69, 0.0],2,715.0
[1.4, 0.69, 0.0],3,735.0
[1.4, 1.1599999999999997, 0.0],0,1884.0
[1.4, 1.1599999999999997, 0.0],1,1870.0
[1.4, 1.1599999999999997, 0.0],2,330.0
[1.4, 1.1599999999999997, 0.0],3,382.0
[2.0999999999999996, -1000, 0.0],0,0.0
[2.0999999999999996, -1000, 0.0],1,0.0
[2.0999999999999996, -1000, 0.0],2,0.0
[2.0999999999999996, -1000, 0.0],3,0.0
[2.0999999999999996, -1.19, 0.0],0,284.0
[2.0999999999999996, -1.19, 0.0],1,276.0
[2.0999999999999996, -1.19, 0.0],2,3539.0
[2.0999999999999996, -1.19, 0.0],3,324.0
[2.0999999999999996, -0.72, 0.0],0,11761.0
[2.0999999999999996, -0.72, 0.0],1,1103.0
[2.0999999999999996, -0.72, 0.0],2,1810.0
[2.0999999999999996, -0.72, 0.0],3,1029.0
[2.0999999999999996, -0.25, 0.0],0,10204.0
[2.0999999999999996, -0.25, 0.0],1,1326.0
[2.0999999999999996, -0.25, 0.0],2,1230.0
[2.0999999999999996, -0.25, 0.0],3,1336.0
[2.0999999999999996, 0.21999999999999997, 0.0],0,16198.0
[2.0999999999999996, 0.21999999999999997, 0.0],1,1506.0
[2.0999999999999996, 0.21999999999999997, 0.0],2,1486.0
[2.0999999999999996, 0.21999999999999997, 0.0],3,1544.0
[2.0999999999999996, 0.69, 0.0],0,5699.0
[2.0999999999999996, 0.69, 0.0],1,5879.0
[2.0999999999999996, 0.69, 0.0],2,1142.0
[2.0999999999999996, 0.69, 0.0],3,1127.0
[2.0999999999999996, 1.1599999999999997, 0.0],0,3519.0
[2.0999999999999996, 1.1599999999999997, 0.0],1,3421.0
[2.0999999999999996, 1.1599999999999997, 0.0],2,710.0
[2.0999999999999996, 1.1599999999999997, 0.0],3,733.0
[2.8, -1000, 0.0],0,0.0
[2.8, -1000, 0.0],1,0.0
[2.8, -1000, 0.0],2,0.0
[2.8, -1000, 0.0],3,0.0
[2.8, -1.19, 0.0],0,1936.0
[2.8, -1.19, 0.0],1,317.0
[2.8, -1.19, 0.0],2,1981.0
[2.8, -1.19, 0.0],3,302.0
[2.8, -0.72, 0.0],0,5665.0
[2.8, -0.72, 0.0],1,715.0
[2.8, -0.72, 0.0],2,1193.0
[2.8, -0.72, 0.0],3,697.0
[2.8, -0.25, 0.0],0,5304.0
[2.8, -0.25, 0.0],1,847.0
[2.8, -0.25, 0.0],2,796.0
[2.8, -0.25, 0.0],3,787.0
[2.8, 0.21999999999999997, 0.0],0,7807.0
[2.8, 0.21999999999999997, 0.0],1,863.0
[2.8, 0.21999999999999997, 0.0],2,904.0
[2.8, 0.21999999999999997, 0.0],3,922.0
[2.8, 0.69, 0.0],0,3737.0
[2.8, 0.69, 0.0],1,3694.0
[2.8, 0.69, 0.0],2,799.0
[2.8, 0.69, 0.0],3,778.0
[2.8, 1.1599999999999997, 0.0],0,2425.0
[2.8, 1.1599999999999997, 0.0],1,2450.0
[2.8, 1.1599999999999997, 0.0],2,549.0
[2.8, 1.1599999999999997, 0.0],3,579.0
